STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
42,125,744100,42125744100,5674,2838,P,3635616,3635616,42,125,744100,42125744100,5675,2838,P,3633556,3633556,3621820,3621820,99.62,99.62,99.68,99.68,5666,99.86,99.84,2834,99.86,99.86
42,125,744100,42125744100,5674,2838,P,3635616,3635616,42,125,745100,42125745100,8564,3705,P,16527246,16326845,2721,2721,0.07,0.07,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,744200,42125744200,3300,1685,P,2296166,2296166,42,125,742100,42125742100,6081,2653,P,25706273,25706273,33133,33133,1.44,1.44,0.13,0.13,41,1.24,0.67,16,0.95,0.60
42,125,744200,42125744200,3300,1685,P,2296166,2296166,42,125,743700,42125743700,1296,652,P,1064185,1064185,230,230,0.01,0.01,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,744200,42125744200,3300,1685,P,2296166,2296166,42,125,744200,42125744200,3317,1691,P,2349085,2349085,2262337,2262337,98.53,98.53,96.31,96.31,3259,98.76,98.25,1669,99.05,98.70
42,125,744200,42125744200,3300,1685,P,2296166,2296166,42,125,745100,42125745100,8564,3705,P,16527246,16326845,466,466,0.02,0.02,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,745100,42125745100,8603,3719,P,16896495,16696094,42,125,742100,42125742100,6081,2653,P,25706273,25706273,201159,201159,1.19,1.20,0.78,0.78,0,0.00,0.00,0,0.00,0.00
42,125,745100,42125745100,8603,3719,P,16896495,16696094,42,125,743700,42125743700,1296,652,P,1064185,1064185,110506,110506,0.65,0.66,10.38,10.38,0,0.00,0.00,0,0.00,0.00
42,125,745100,42125745100,8603,3719,P,16896495,16696094,42,125,744100,42125744100,5675,2838,P,3633556,3633556,11509,11509,0.07,0.07,0.32,0.32,9,0.10,0.16,4,0.11,0.14
42,125,745100,42125745100,8603,3719,P,16896495,16696094,42,125,744200,42125744200,3317,1691,P,2349085,2349085,52491,52491,0.31,0.31,2.23,2.23,30,0.35,0.90,10,0.27,0.59
42,125,745100,42125745100,8603,3719,P,16896495,16696094,42,125,745100,42125745100,8564,3705,P,16527246,16326845,16520830,16320429,97.78,97.75,99.96,99.96,8564,99.55,100.00,3705,99.62,100.00
42,125,745200,42125745200,4853,1988,P,54483325,54335158,42,125,745200,42125745200,4844,1984,P,54434051,54285884,54430135,54281968,99.90,99.90,99.99,99.99,4844,99.81,100.00,1984,99.80,100.00
42,125,745200,42125745200,4853,1988,P,54483325,54335158,42,125,755200,42125755200,5305,2307,P,44803273,44789066,13359,13359,0.02,0.02,0.03,0.03,0,0.00,0.00,0,0.00,0.00
42,125,745200,42125745200,4853,1988,P,54483325,54335158,42,125,771100,42125771100,5727,2541,P,82915303,81958953,39831,39831,0.07,0.07,0.05,0.05,9,0.19,0.16,4,0.20,0.16
42,125,746100,42125746100,6096,2352,W,10013516,9990913,42,125,746100,42125746100,6096,2352,W,10013516,9990913,10013516,9990913,100.00,100.00,100.00,100.00,6096,100.00,100.00,2352,100.00,100.00
42,125,746200,42125746200,4223,1578,W,9322412,9245881,42,125,746200,42125746200,4223,1578,W,9322412,9245881,9322412,9245881,100.00,100.00,100.00,100.00,4223,100.00,100.00,1578,100.00,100.00
42,125,746300,42125746300,10900,3630,P,31737386,31383231,42,125,745200,42125745200,4844,1984,P,54434051,54285884,1936,1936,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,746300,42125746300,10900,3630,P,31737386,31383231,42,125,746301,42125746301,5455,1894,W,12017769,11716862,12017769,11716862,37.87,37.33,100.00,100.00,5455,50.05,100.00,1894,52.18,100.00
42,125,746300,42125746300,10900,3630,P,31737386,31383231,42,125,746302,42125746302,5439,1735,P,19736279,19683031,19713796,19660548,62.12,62.65,99.89,99.89,5436,49.87,99.94,1733,47.74,99.88
42,125,746300,42125746300,10900,3630,P,31737386,31383231,42,125,771100,42125771100,5727,2541,P,82915303,81958953,3885,3885,0.01,0.01,0.00,0.00,9,0.08,0.16,3,0.08,0.12
42,125,751100,42125751100,5198,2320,P,24961960,24961960,42,125,721000,42125721000,4209,1838,P,192477684,192441723,441,441,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,751100,42125751100,5198,2320,P,24961960,24961960,42,125,751100,42125751100,5226,2337,P,25005345,25005345,24961519,24961519,100.00,100.00,99.82,99.82,5198,100.00,99.46,2320,100.00,99.27
42,125,751200,42125751200,3166,1410,P,13510975,13510975,42,125,731000,42125731000,6053,2538,P,192240520,191759948,103933,103933,0.77,0.77,0.05,0.05,80,2.53,1.32,28,1.99,1.10
42,125,751200,42125751200,3166,1410,P,13510975,13510975,42,125,751200,42125751200,3149,1423,P,13500575,13500575,13407042,13407042,99.23,99.23,99.31,99.31,3086,97.47,98.00,1382,98.01,97.12
42,125,752700,42125752700,4605,2058,P,19371407,18946956,42,125,731000,42125731000,6053,2538,P,192240520,191759948,16352,16352,0.08,0.09,0.01,0.01,2,0.04,0.03,2,0.10,0.08
42,125,752700,42125752700,4605,2058,P,19371407,18946956,42,125,732000,42125732000,3339,1399,P,55962867,55687246,12958,12958,0.07,0.07,0.02,0.02,10,0.22,0.30,4,0.19,0.29
42,125,752700,42125752700,4605,2058,P,19371407,18946956,42,125,751200,42125751200,3149,1423,P,13500575,13500575,54967,54967,0.28,0.29,0.41,0.41,27,0.59,0.86,22,1.07,1.55
42,125,752700,42125752700,4605,2058,P,19371407,18946956,42,125,752700,42125752700,4583,2038,P,19319801,18895350,19244926,18820475,99.35,99.33,99.61,99.60,4536,98.50,98.97,2016,97.96,98.92
42,125,752700,42125752700,4605,2058,P,19371407,18946956,42,125,754200,42125754200,2461,1180,P,2621335,2621335,26060,26060,0.13,0.14,0.99,0.99,17,0.37,0.69,10,0.49,0.85
42,125,752700,42125752700,4605,2058,P,19371407,18946956,42,125,754400,42125754400,1864,910,P,747155,747155,16144,16144,0.08,0.09,2.16,2.16,13,0.28,0.70,4,0.19,0.44
42,125,753700,42125753700,1921,958,P,1196638,1196638,42,125,753700,42125753700,2234,942,P,1162565,1162565,1152757,1152757,96.33,96.33,99.16,99.16,1894,98.59,84.78,942,98.33,100.00
42,125,753700,42125753700,1921,958,P,1196638,1196638,42,125,754200,42125754200,2461,1180,P,2621335,2621335,28556,28556,2.39,2.39,1.09,1.09,16,0.83,0.65,10,1.04,0.85
42,125,753700,42125753700,1921,958,P,1196638,1196638,42,125,754300,42125754300,3170,1624,P,1176477,1176477,7256,7256,0.61,0.61,0.62,0.62,0,0.00,0.00,0,0.00,0.00
42,125,753700,42125753700,1921,958,P,1196638,1196638,42,125,755200,42125755200,5305,2307,P,44803273,44789066,8069,8069,0.67,0.67,0.02,0.02,11,0.57,0.21,6,0.63,0.26
42,125,754200,42125754200,2771,1158,P,2574510,2574510,42,125,752700,42125752700,4583,2038,P,19319801,18895350,10787,10787,0.42,0.42,0.06,0.06,18,0.65,0.39,8,0.69,0.39
42,125,754200,42125754200,2771,1158,P,2574510,2574510,42,125,753700,42125753700,2234,942,P,1162565,1162565,3058,3058,0.12,0.12,0.26,0.26,340,12.27,15.22,0,0.00,0.00
42,125,754200,42125754200,2771,1158,P,2574510,2574510,42,125,754200,42125754200,2461,1180,P,2621335,2621335,2548424,2548424,98.99,98.99,97.22,97.22,2413,87.08,98.05,1148,99.14,97.29
42,125,754200,42125754200,2771,1158,P,2574510,2574510,42,125,755200,42125755200,5305,2307,P,44803273,44789066,12241,12241,0.48,0.48,0.03,0.03,0,0.00,0.00,2,0.17,0.09
42,125,754300,42125754300,3180,1632,P,1175340,1175340,42,125,754300,42125754300,3170,1624,P,1176477,1176477,1166368,1166368,99.24,99.24,99.14,99.14,3170,99.69,100.00,1624,99.51,100.00
42,125,754300,42125754300,3180,1632,P,1175340,1175340,42,125,754500,42125754500,2561,1316,P,1388635,1388635,248,248,0.02,0.02,0.02,0.02,0,0.00,0.00,1,0.06,0.08
42,125,754300,42125754300,3180,1632,P,1175340,1175340,42,125,755100,42125755100,4041,2199,P,14785364,14785364,8724,8724,0.74,0.74,0.06,0.06,10,0.31,0.25,7,0.43,0.32
42,125,754400,42125754400,1861,912,P,744209,744209,42,125,751200,42125751200,3149,1423,P,13500575,13500575,12866,12866,1.73,1.73,0.10,0.10,10,0.54,0.32,6,0.66,0.42
42,125,754400,42125754400,1861,912,P,744209,744209,42,125,752700,42125752700,4583,2038,P,19319801,18895350,332,332,0.04,0.04,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,754400,42125754400,1861,912,P,744209,744209,42,125,754400,42125754400,1864,910,P,747155,747155,731011,731011,98.23,98.23,97.84,97.84,1851,99.46,99.30,906,99.34,99.56
42,125,754500,42125754500,2589,1329,P,1432803,1432803,42,125,751100,42125751100,5226,2337,P,25005345,25005345,20585,20585,1.44,1.44,0.08,0.08,2,0.08,0.04,1,0.08,0.04
42,125,754500,42125754500,2589,1329,P,1432803,1432803,42,125,751200,42125751200,3149,1423,P,13500575,13500575,25700,25700,1.79,1.79,0.19,0.19,26,1.00,0.83,13,0.98,0.91
42,125,754500,42125754500,2589,1329,P,1432803,1432803,42,125,754300,42125754300,3170,1624,P,1176477,1176477,45,45,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,754500,42125754500,2589,1329,P,1432803,1432803,42,125,754500,42125754500,2561,1316,P,1388635,1388635,1386473,1386473,96.77,96.77,99.84,99.84,2561,98.92,100.00,1315,98.95,99.92
42,125,754600,42125754600,1635,838,P,779520,779520,42,125,751100,42125751100,5226,2337,P,25005345,25005345,4934,4934,0.63,0.63,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,754600,42125754600,1635,838,P,779520,779520,42,125,754600,42125754600,1673,864,P,781143,781143,774586,774586,99.37,99.37,99.16,99.16,1635,100.00,97.73,838,100.00,96.99
42,125,755100,42125755100,4069,2218,P,14787919,14787919,42,125,754300,42125754300,3170,1624,P,1176477,1176477,2808,2808,0.02,0.02,0.24,0.24,0,0.00,0.00,0,0.00,0.00
42,125,755100,42125755100,4069,2218,P,14787919,14787919,42,125,754500,42125754500,2561,1316,P,1388635,1388635,1914,1914,0.01,0.01,0.14,0.14,0,0.00,0.00,0,0.00,0.00
42,125,755100,42125755100,4069,2218,P,14787919,14787919,42,125,754600,42125754600,1673,864,P,781143,781143,6557,6557,0.04,0.04,0.84,0.84,38,0.93,2.27,26,1.17,3.01
42,125,755100,42125755100,4069,2218,P,14787919,14787919,42,125,755100,42125755100,4041,2199,P,14785364,14785364,14776640,14776640,99.92,99.92,99.94,99.94,4031,99.07,99.75,2192,98.83,99.68
42,125,755200,42125755200,5309,2311,P,44791962,44777755,42,125,753700,42125753700,2234,942,P,1162565,1162565,6750,6750,0.02,0.02,0.58,0.58,0,0.00,0.00,0,0.00,0.00
42,125,755200,42125755200,5309,2311,P,44791962,44777755,42,125,754200,42125754200,2461,1180,P,2621335,2621335,18295,18295,0.04,0.04,0.70,0.70,15,0.28,0.61,12,0.52,1.02
42,125,755200,42125755200,5309,2311,P,44791962,44777755,42,125,755200,42125755200,5305,2307,P,44803273,44789066,44766917,44752710,99.94,99.94,99.92,99.92,5294,99.72,99.79,2299,99.48,99.65
42,125,755700,42125755700,3769,1618,P,116016684,116016684,42,125,752700,42125752700,4583,2038,P,19319801,18895350,47368,47368,0.04,0.04,0.25,0.25,18,0.48,0.39,6,0.37,0.29
42,125,755700,42125755700,3769,1618,P,116016684,116016684,42,125,755200,42125755200,5305,2307,P,44803273,44789066,2687,2687,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,755700,42125755700,3769,1618,P,116016684,116016684,42,125,755700,42125755700,3751,1613,P,115988996,115988996,115966286,115966286,99.96,99.96,99.98,99.98,3751,99.52,100.00,1612,99.63,99.94
42,125,755700,42125755700,3769,1618,P,116016684,116016684,42,125,796000,42125796000,3375,1396,P,265894970,265867593,343,343,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,761000,42125761000,5458,2448,P,148331132,148226822,42,125,745200,42125745200,4844,1984,P,54434051,54285884,789,789,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,761000,42125761000,5458,2448,P,148331132,148226822,42,125,761000,42125761000,5411,2427,P,147755975,147651665,147729468,147625158,99.59,99.59,99.98,99.98,5411,99.14,100.00,2427,99.14,100.00
42,125,761000,42125761000,5458,2448,P,148331132,148226822,42,125,762000,42125762000,2676,1261,P,87971014,87971014,491522,491522,0.33,0.33,0.56,0.56,6,0.11,0.22,3,0.12,0.24
42,125,761000,42125761000,5458,2448,P,148331132,148226822,42,125,763700,42125763700,1587,723,P,42091295,42091295,5847,5847,0.00,0.00,0.01,0.01,16,0.29,1.01,6,0.25,0.83
42,125,761000,42125761000,5458,2448,P,148331132,148226822,42,125,764000,42125764000,3608,1764,P,11527922,11484706,12918,12918,0.01,0.01,0.11,0.11,0,0.00,0.00,0,0.00,0.00
42,125,761000,42125761000,5458,2448,P,148331132,148226822,42,125,771100,42125771100,5727,2541,P,82915303,81958953,90588,90588,0.06,0.06,0.11,0.11,25,0.46,0.44,12,0.49,0.47
42,125,762000,42125762000,2670,1258,P,87477769,87477769,42,059,970300,42059970300,4733,2025,P,227108115,226976387,434,434,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,762000,42125762000,2670,1258,P,87477769,87477769,42,125,761000,42125761000,5411,2427,P,147755975,147651665,5817,5817,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,762000,42125762000,2670,1258,P,87477769,87477769,42,125,762000,42125762000,2676,1261,P,87971014,87971014,87468748,87468748,99.99,99.99,99.43,99.43,2670,100.00,99.78,1258,100.00,99.76
42,125,762000,42125762000,2670,1258,P,87477769,87477769,42,125,795900,42125795900,4255,1970,P,38938429,37621551,2770,2770,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,763700,42125763700,1571,717,P,42127235,42127235,42,125,761000,42125761000,5411,2427,P,147755975,147651665,8109,8109,0.02,0.02,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,763700,42125763700,1571,717,P,42127235,42127235,42,125,763700,42125763700,1587,723,P,42091295,42091295,42076246,42076246,99.88,99.88,99.96,99.96,1571,100.00,98.99,717,100.00,99.17
42,125,763700,42125763700,1571,717,P,42127235,42127235,42,125,781700,42125781700,4321,1942,P,55215596,55094044,20313,20313,0.05,0.05,0.04,0.04,0,0.00,0.00,0,0.00,0.00
42,125,763700,42125763700,1571,717,P,42127235,42127235,42,125,792100,42125792100,3927,1500,P,26437636,26226720,1821,1821,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,763700,42125763700,1571,717,P,42127235,42127235,42,125,795900,42125795900,4255,1970,P,38938429,37621551,20746,20746,0.05,0.05,0.05,0.06,0,0.00,0.00,0,0.00,0.00
42,125,764000,42125764000,3606,1763,P,11505756,11462540,42,125,761000,42125761000,5411,2427,P,147755975,147651665,2917,2917,0.03,0.03,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,764000,42125764000,3606,1763,P,11505756,11462540,42,125,764000,42125764000,3608,1764,P,11527922,11484706,11502839,11459623,99.97,99.97,99.78,99.78,3606,100.00,99.94,1763,100.00,99.94
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,745200,42125745200,4844,1984,P,54434051,54285884,1191,1191,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,746302,42125746302,5439,1735,P,19736279,19683031,6285,6285,0.01,0.01,0.03,0.03,2,0.04,0.04,1,0.04,0.06
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,761000,42125761000,5411,2427,P,147755975,147651665,1223,1223,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,771100,42125771100,5727,2541,P,82915303,81958953,82776328,81819978,99.85,99.85,99.83,99.83,5684,99.91,99.25,2522,99.88,99.25
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,771200,42125771200,3470,1707,P,10857730,10857730,88404,88404,0.11,0.11,0.81,0.81,3,0.05,0.09,2,0.08,0.12
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,774700,42125774700,5640,2487,P,35685460,34913324,20970,20970,0.03,0.03,0.06,0.06,0,0.00,0.00,0,0.00,0.00
42,125,771100,42125771100,5689,2525,P,82901928,81945578,42,125,781700,42125781700,4321,1942,P,55215596,55094044,7527,7527,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,771200,42125771200,3468,1706,P,10789221,10789221,42,125,746302,42125746302,5439,1735,P,19736279,19683031,16198,16198,0.15,0.15,0.08,0.08,1,0.03,0.02,1,0.06,0.06
42,125,771200,42125771200,3468,1706,P,10789221,10789221,42,125,771100,42125771100,5727,2541,P,82915303,81958953,3697,3697,0.03,0.03,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,771200,42125771200,3468,1706,P,10789221,10789221,42,125,771200,42125771200,3470,1707,P,10857730,10857730,10769326,10769326,99.82,99.82,99.19,99.19,3467,99.97,99.91,1705,99.94,99.88
42,125,772700,42125772700,2193,1069,P,2946379,2669581,42,125,772700,42125772700,2184,1066,P,2908770,2631972,2908742,2631944,98.72,98.59,100.00,100.00,2184,99.59,100.00,1066,99.72,100.00
42,125,772700,42125772700,2193,1069,P,2946379,2669581,42,125,773200,42125773200,1441,723,P,729996,729996,6033,6033,0.20,0.23,0.83,0.83,7,0.32,0.49,2,0.19,0.28
42,125,772700,42125772700,2193,1069,P,2946379,2669581,42,125,774700,42125774700,5640,2487,P,35685460,34913324,31604,31604,1.07,1.18,0.09,0.09,2,0.09,0.04,1,0.09,0.04
42,125,773100,42125773100,2862,1543,P,4800585,4230964,42,125,772700,42125772700,2184,1066,P,2908770,2631972,28,28,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,773100,42125773100,2862,1543,P,4800585,4230964,42,125,773100,42125773100,2859,1542,P,4794189,4224568,4790824,4221203,99.80,99.77,99.93,99.92,2857,99.83,99.93,1541,99.87,99.94
42,125,773100,42125773100,2862,1543,P,4800585,4230964,42,125,773200,42125773200,1441,723,P,729996,729996,1583,1583,0.03,0.04,0.22,0.22,0,0.00,0.00,0,0.00,0.00
42,125,773100,42125773100,2862,1543,P,4800585,4230964,42,125,774700,42125774700,5640,2487,P,35685460,34913324,8150,8150,0.17,0.19,0.02,0.02,5,0.17,0.09,2,0.13,0.08
42,125,773200,42125773200,1434,721,P,722572,722572,42,125,773200,42125773200,1441,723,P,729996,729996,722380,722380,99.97,99.97,98.96,98.96,1434,100.00,99.51,721,100.00,99.72
42,125,773200,42125773200,1434,721,P,722572,722572,42,125,774700,42125774700,5640,2487,P,35685460,34913324,192,192,0.03,0.03,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,774700,42125774700,5642,2488,P,35649974,34877838,42,125,771100,42125771100,5727,2541,P,82915303,81958953,974,974,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,774700,42125774700,5642,2488,P,35649974,34877838,42,125,773100,42125773100,2859,1542,P,4794189,4224568,3365,3365,0.01,0.01,0.07,0.08,2,0.04,0.07,1,0.04,0.06
42,125,774700,42125774700,5642,2488,P,35649974,34877838,42,125,774700,42125774700,5640,2487,P,35685460,34913324,35603986,34831850,99.87,99.87,99.77,99.77,5632,99.82,99.86,2483,99.80,99.84
42,125,774700,42125774700,5642,2488,P,35649974,34877838,42,125,775200,42125775200,2344,1320,P,3095022,2917347,7534,7534,0.02,0.02,0.24,0.26,8,0.14,0.34,4,0.16,0.30
42,125,774700,42125774700,5642,2488,P,35649974,34877838,42,125,775300,42125775300,2437,1390,P,2209316,2002320,33356,33356,0.09,0.10,1.51,1.67,0,0.00,0.00,0,0.00,0.00
42,125,774700,42125774700,5642,2488,P,35649974,34877838,42,125,781700,42125781700,4321,1942,P,55215596,55094044,759,759,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,775200,42125775200,2337,1317,P,3100749,2923074,42,125,774700,42125774700,5640,2487,P,35685460,34913324,13261,13261,0.43,0.45,0.04,0.04,1,0.04,0.02,1,0.08,0.04
42,125,775200,42125775200,2337,1317,P,3100749,2923074,42,125,775200,42125775200,2344,1320,P,3095022,2917347,3087488,2909813,99.57,99.55,99.76,99.74,2336,99.96,99.66,1316,99.92,99.70
42,125,775300,42125775300,2437,1390,P,2182615,1975619,42,125,774700,42125774700,5640,2487,P,35685460,34913324,6655,6655,0.30,0.34,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,775300,42125775300,2437,1390,P,2182615,1975619,42,125,775300,42125775300,2437,1390,P,2209316,2002320,2175960,1968964,99.70,99.66,98.49,98.33,2437,100.00,100.00,1390,100.00,100.00
42,125,781700,42125781700,4315,1940,P,55200527,55078975,42,125,761000,42125761000,5411,2427,P,147755975,147651665,8441,8441,0.02,0.02,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,781700,42125781700,4315,1940,P,55200527,55078975,42,125,764000,42125764000,3608,1764,P,11527922,11484706,12165,12165,0.02,0.02,0.11,0.11,2,0.05,0.06,1,0.05,0.06
42,125,781700,42125781700,4315,1940,P,55200527,55078975,42,125,774700,42125774700,5640,2487,P,35685460,34913324,642,642,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,781700,42125781700,4315,1940,P,55200527,55078975,42,125,781700,42125781700,4321,1942,P,55215596,55094044,55179052,55057500,99.96,99.96,99.93,99.93,4313,99.95,99.81,1939,99.95,99.85
42,125,781700,42125781700,4315,1940,P,55200527,55078975,42,125,782700,42125782700,1313,709,P,762793,665672,227,227,0.00,0.00,0.03,0.03,0,0.00,0.00,0,0.00,0.00
42,125,782700,42125782700,1321,712,P,768900,671779,42,125,781700,42125781700,4321,1942,P,55215596,55094044,7945,7945,1.03,1.18,0.01,0.01,8,0.61,0.19,3,0.42,0.15
42,125,782700,42125782700,1321,712,P,768900,671779,42,125,782700,42125782700,1313,709,P,762793,665672,760955,663834,98.97,98.82,99.76,99.72,1313,99.39,100.00,709,99.58,100.00
42,125,783200,42125783200,2331,1411,P,996956,923366,42,125,782700,42125782700,1313,709,P,762793,665672,1611,1611,0.16,0.17,0.21,0.24,0,0.00,0.00,0,0.00,0.00
42,125,783200,42125783200,2331,1411,P,996956,923366,42,125,783200,42125783200,2331,1411,W,995345,921755,995345,921755,99.84,99.83,100.00,100.00,2331,100.00,100.00,1411,100.00,100.00
42,125,783300,42125783300,1772,1025,P,1229665,1044076,42,125,783300,42125783300,1789,1034,P,1237734,1052145,1227168,1041579,99.80,99.76,99.15,99.00,1772,100.00,99.05,1025,100.00,99.13
42,125,783300,42125783300,1772,1025,P,1229665,1044076,42,125,784000,42125784000,2807,1387,P,15011122,14210008,2497,2497,0.20,0.24,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,784000,42125784000,2785,1380,P,14765630,13965856,42,125,783300,42125783300,1789,1034,P,1237734,1052145,10566,10566,0.07,0.08,0.85,1.00,17,0.61,0.95,9,0.65,0.87
42,125,784000,42125784000,2785,1380,P,14765630,13965856,42,125,784000,42125784000,2807,1387,P,15011122,14210008,14754059,13954285,99.92,99.92,98.29,98.20,2768,99.39,98.61,1371,99.35,98.85
42,125,784000,42125784000,2785,1380,P,14765630,13965856,42,125,791000,42125791000,1582,751,P,9815432,9442561,1005,1005,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,791000,42125791000,1623,768,P,10071862,9697651,42,125,784000,42125784000,2807,1387,P,15011122,14210008,254566,253226,2.53,2.61,1.70,1.78,39,2.40,1.39,16,2.08,1.15
42,125,791000,42125791000,1623,768,P,10071862,9697651,42,125,791000,42125791000,1582,751,P,9815432,9442561,9814427,9441556,97.44,97.36,99.99,99.99,1582,97.47,100.00,751,97.79,100.00
42,125,791000,42125791000,1623,768,P,10071862,9697651,42,125,792100,42125792100,3927,1500,P,26437636,26226720,2869,2869,0.03,0.03,0.01,0.01,2,0.12,0.05,1,0.13,0.07
42,125,792100,42125792100,3932,1499,P,26424873,26213957,42,125,763700,42125763700,1587,723,P,42091295,42091295,9202,9202,0.03,0.04,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,792100,42125792100,3932,1499,P,26424873,26213957,42,125,792100,42125792100,3927,1500,P,26437636,26226720,26384073,26173157,99.85,99.84,99.80,99.80,3922,99.75,99.87,1496,99.80,99.73
42,125,792100,42125792100,3932,1499,P,26424873,26213957,42,125,795900,42125795900,4255,1970,P,38938429,37621551,31598,31598,0.12,0.12,0.08,0.08,10,0.25,0.24,3,0.20,0.15
42,125,792200,42125792200,3007,824,W,3005992,2587054,42,125,792200,42125792200,3007,824,W,3005992,2587054,3005992,2587054,100.00,100.00,100.00,100.00,3007,100.00,100.00,824,100.00,100.00
42,125,793700,42125793700,982,500,W,3671513,3351576,42,125,795900,42125795900,4255,1970,P,38938429,37621551,3671513,3351576,100.00,100.00,9.43,8.91,982,100.00,23.08,500,100.00,25.38
42,125,794700,42125794700,3263,1468,P,35271174,34274233,42,125,762000,42125762000,2676,1261,P,87971014,87971014,10215,10215,0.03,0.03,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,125,794700,42125794700,3263,1468,P,35271174,34274233,42,125,792100,42125792100,3927,1500,P,26437636,26226720,48873,48873,0.14,0.14,0.18,0.19,3,0.09,0.08,3,0.20,0.20
42,125,794700,42125794700,3263,1468,P,35271174,34274233,42,125,795700,42125795700,2354,1129,P,13780279,13118643,2435,2435,0.01,0.01,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,125,794700,42125794700,3263,1468,P,35271174,34274233,42,125,795900,42125795900,4255,1970,P,38938429,37621551,35209651,34212710,99.83,99.82,90.42,90.94,3260,99.91,76.62,1465,99.80,74.37
42,125,795700,42125795700,2357,1131,P,13780643,13119007,42,059,970200,42059970200,3085,1458,P,58958664,58337930,119,119,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,795700,42125795700,2357,1131,P,13780643,13119007,42,125,762000,42125762000,2676,1261,P,87971014,87971014,529,529,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,125,795700,42125795700,2357,1131,P,13780643,13119007,42,125,795700,42125795700,2354,1129,P,13780279,13118643,13777844,13116208,99.98,99.98,99.98,99.98,2354,99.87,100.00,1129,99.82,100.00
42,125,795700,42125795700,2357,1131,P,13780643,13119007,42,125,795900,42125795900,4255,1970,P,38938429,37621551,2151,2151,0.02,0.02,0.01,0.01,3,0.13,0.07,2,0.18,0.10
42,127,960100,42127960100,1356,1207,P,234324558,228913141,42,127,960100,42127960100,1356,1209,P,234097212,228675045,233361142,227962945,99.59,99.58,99.69,99.69,1353,99.78,99.78,1204,99.75,99.59
42,127,960100,42127960100,1356,1207,P,234324558,228913141,42,127,960200,42127960200,3137,2412,P,420661338,410071539,752808,739588,0.32,0.32,0.18,0.18,0,0.00,0.00,0,0.00,0.00
42,127,960100,42127960100,1356,1207,P,234324558,228913141,42,127,960400,42127960400,3112,1638,P,205959423,200986961,143186,143186,0.06,0.06,0.07,0.07,3,0.22,0.10,3,0.25,0.18
